,ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalue,rank,leading_edge,core_enrichment,mutation
92,GOBP_MUSCLE_CELL_DIFFERENTIATION,GOBP_MUSCLE_CELL_DIFFERENTIATION,289,-0.367316202,-1.621170116,0.000232071,0.03104388,0.029106012,3472,"tags=31%, list=20%, signal=25%",hopx/fgf10a/sort1b/itga8/edn1/hdac3/fzd7b/tgfb1a/bin3/ptbp1b/foxf1/cflara/obscnb/csrp1a/bmp4/flncb/nrg1/aplnrb/arrb2b/capn2l/adgrb1a/lmna/tnnt2a/xk/myh7/ppp3ca/tcap/ednrba/rarga/sort1a/sypl2b/pdgfra/msx1a/myhb/zgc:64051/shha/cdh2/flot1b/mrtfbb/six4a/fgfr2/ednraa/nln/xbp1/tmem204/tmem182a/ldb3a/tbx1/six1b/dkk1b/sgcb/lbx2/bves/hdac9b/wnt10b/igfbp5a/casp3b/actn3b/rbm24a/myoz2b/klf5a/synpo2lb/hey2/fgf20b/vegfaa/cyp26b1/adamts15b/tmod4/p2rx2/camk1b/tmem119b/myom2a/ehd2b/neb/stac3/cxadr/ceacam1/myof/chrnb1/myoz1a/adamts5/casq1b/myhz1.3/adprhl1/actn3a/myhz1.2/tpma/myoz1b/myhz1.1,c207y
93,HP_ABNORMALITY_OF_UPPER_LIP_VERMILLION,HP_ABNORMALITY_OF_UPPER_LIP_VERMILLION,340,0.322325469,1.520138761,0.000234331,0.03104388,0.029106012,4317,"tags=30%, list=25%, signal=23%",deaf1/cdk13/zswim6/mkrn1/shmt2/mecp2/las1l/six3a/satb2/pde4d/mapk1/flii/cdk5rap2/prkdc/zbtb18/slc6a1b/sec23a/ctcf/pax3a/syngap1b/tbc1d24/gatad2b/ube3b/dyrk1aa/arid2/snrpb/bcr/cenpj/cacna1ab/tmem237b/adamtsl3/med13a/cep135/ptchd1/sim1a/kat6a/sc5d/ap4m1/cita/dld/hnrnpua/rps7/zmiz1a/ncapd3/setbp1/trmt10a/ankhd1/stil/pbx1b/usp22/pigk/smpd4/arid1ab/iqsec2b/pigo/sufu/pigv/rpl10/znf292b/mbd5/ier3ip1/cnksr2a/dse/spen/huwe1/smad4a/tmem94/fgfr1a/stag2b/atp1a3a/ptrh2/kcnk9/nipblb/kif11/clcn6/bcl11ba/nfia/smarcd1/ext1b/naa10/smarce1/sox11a/taf13/crebbpa/trrap/pigu/kmt2a/atrx/ankle2/cacna1c/pak1/wars2/smc1al/rapsn/herc2/ddb1/atn1/crkl/znhit3/aspm/unc80/kdm4b/tcf20,c207y
94,GOBP_ORGANELLE_FISSION,GOBP_ORGANELLE_FISSION,347,0.31976825,1.517601755,0.000234215,0.03104388,0.029106012,4812,"tags=35%, list=28%, signal=25%",spice1/cdk13/kmt5ab/hfm1/anapc5/ago4/akap8l/anapc7/phf13/ctdp1/cdc27/rps6ka2/kif25/ube2s/fbxw5/becn1/mtfp1/brca2/pde3a/cdk5rap2/cenpf/mybl1/cep97/lrrk2/pdgfbb/nek6/bora/igf1/mad1l1/cenpe/mtbp/cenps/kif20bb/rab11a/mau2/cdc14ab/smc4/cdc25b/pinx1/plk1/tmcc1b/nuf2/cks2/hnrnpua/drd3/rmi1/hsp70l/ccnb1/bub1/ncapd3/prc1b/spdl1/tpx2/numa1/cdca8/kifc1/chmp4c/mre11a/trip13/rpl24/pibf1/nusap1/tdrkh/xrcc3/mnd1/mtfr2/stag2b/ppp1r9ba/dctn2/nipblb/ubr2/kif11/terf1/mki67/znf207a/ercc4/ndc80/neurog1/kif3b/naa10/slx4/pex19/pdxp/zgc:86839/ccne2/pin1/cdca5/brdt/kif18a/ran/atm/spire1a/phip/ino80/atrx/ankle2/aaas/cep55l/ncapg/smc1al/anapc1/pex11b/aspm/foxj3/dlgap5/golga2/fmn2a/fzr1a/dnmt3ba/top2a/chtf8/kpnb1/fis1/nek2/anapc15/bag6/banf1/mtfr1l/cep85/phb2a/abraxas1,c207y
95,GOBP_CELL_DIVISION,GOBP_CELL_DIVISION,491,0.29241138,1.437046402,0.000226863,0.03104388,0.029106012,4604,"tags=32%, list=27%, signal=24%",spice1/bbs4/cables1/trim36/kmt5ab/dync1h1/anapc5/anapc7/phf13/triobpb/ctdp1/cdk20/zfyve26/mitd1/cdc27/brcc3/ube2s/becn1/epb41b/lrrcc1/fign/ppp1r1c/pdgfaa/brca2/efhc1/cenpf/rps3/pax6b/zzz3/pdgfbb/nek6/numbl/vegfc/bora/cetn3/mad1l1/cenpe/cenps/kif20bb/sgf29/rab11a/mau2/cdc14ab/cenpj/nr3c1/smc4/cdc25b/tuba1a/plk3/plk1/e4f1/rack1/nuf2/cks2/cetn4/tal1/cita/rxfp3/dld/hnrnpua/drd3/rab11fip3/ccnb1/bub1/mapre3a/ncapd3/prc1b/ccnt1/spdl1/tpx2/pard6b/numa1/lef1/kifc1/chmp4c/ect2/spc25/spout1/mllt3/mark4a/nusap1/fsd1/ywhaqb/opn1lw1/unc119b/smyd5/dctn3/myca/rbl1/rab11fip4a/kitb/rae1/vrk1/cdk1/stag2b/unc119a/dyrk3/nek3/spc24/mapre2/alkbh4/brsk2b/kif11/terf1/anapc10/epb41a/pou3f3b/znf207a/tgfb2/haus7/ywhaqa/cd2ap/ndc80/tipin/ext1b/ccnb3/cetn2/kif3b/tubb5/dctn1b/pdxp/zgc:86839/ccne2/ccng1/pin1/intu/lig1/wdr5/cdca5/ran/yeats2/dclre1a/spire1a/ino80/ankle2/si:dkey-6i22.5/cep55l/ncapg/smc1al/anapc1/kif20a/aspm/rbbp8/rab35b/ska3/golga2/fmn2a/flcn/mbip/fzr1a/top2a/sox5/ercc6l/tacc1/cntrl/klhl18/nek2,c207y
96,GOBP_MRNA_EXPORT_FROM_NUCLEUS,GOBP_MRNA_EXPORT_FROM_NUCLEUS,45,0.560639032,1.940140569,0.000246068,0.031295667,0.029342082,4669,"tags=53%, list=28%, signal=39%",agfg1a/akap8l/nup155/rbm15b/pabpn1/thoc7/ythdc1/poldip3/sarnp/upf1/alkbh5/nup214/smg5/srsf3b/rae1/gle1/ncbp2/alyref/smg7/nup85/mcm3ap/smg1/supt6h/nup133,c207y
97,HP_MALIGNANT_HYPERTHERMIA,HP_MALIGNANT_HYPERTHERMIA,25,-0.692627719,-1.996783159,0.00027543,0.034070357,0.031943566,1358,"tags=36%, list=8%, signal=33%",cacna1sb/clcf1/chrna1/scn4ab/stac3/crlf1a/myhz1.3/myhz1.2/myhz1.1,c207y
98,GOBP_ANTIMICROBIAL_HUMORAL_RESPONSE,GOBP_ANTIMICROBIAL_HUMORAL_RESPONSE,21,-0.712657863,-1.976404337,0.000274758,0.034070357,0.031943566,1179,"tags=29%, list=7%, signal=27%",lyz/cxcl14/gapdh/mhc1zfa/fetub/tfa,c207y
99,GOMF_MAP_KINASE_PHOSPHATASE_ACTIVITY,GOMF_MAP_KINASE_PHOSPHATASE_ACTIVITY,12,0.790429256,1.946546805,0.000286019,0.034436653,0.032286997,1773,"tags=50%, list=10%, signal=45%",dusp6/si:ch211-121a2.2/dusp3a/zgc:153044/dusp2/dusp16,c207y
100,HP_ABNORMAL_VISUAL_ELECTROPHYSIOLOGY,HP_ABNORMAL_VISUAL_ELECTROPHYSIOLOGY,193,0.375354283,1.658077024,0.000283695,0.034436653,0.032286997,2811,"tags=27%, list=17%, signal=23%",slc25a22a/bbs4/rom1a/spata7/rp1l1a/grk1a/whrna/cnga3a/ush2a/otx5/bbs5/pde6a/rd3/fxn/sdccag8/tulp1b/crx/hgsnat/impg2b/ift140/tub/pde6gb/ahr1b/prph2a/mkks/atxn1a/cerkl/dhx38/lrit3a/cacna1fb/tcirg1a/tulp1a/rpgrip1/lama2/fam161a/ercc6/pde6d/bbs12/lca5/trpm1a/pnpla6/bbs9/cnga1b/rp2/ndrg1a/atf6/saga/impg2a/mfn2/trim32/opn1lw1/vsx1/pomgnt1,c207y
101,GOMF_GLYCOSAMINOGLYCAN_BINDING,GOMF_GLYCOSAMINOGLYCAN_BINDING,135,-0.438349226,-1.773369353,0.000296786,0.035262832,0.033061603,4305,"tags=41%, list=25%, signal=31%",ptch1/thbs1b/epyc/sfrp1a/apoeb/tnfaip6/rspo3/tgfbr3/fn1a/thbs3b/ptprfa/slit3/anos1a/ccdc80/nell2b/fgf10a/fstl1b/ndnf/tgfbr2b/serpine2/bmp4/gpnmb/chodl/pcolce2b/prelp/shha/pcolcea/stab1/fgfr2/bgnb/sulf2b/rtn4r/adamts3/fgfrl1a/vcanb/colq/grem2b/aamp/adamts1/sgsh/lipia/thbs4b/adamtsl5/hbegfb/fgf20b/vegfaa/fbln7/smoc1/adamts15b/mpx/postna/nav2a/adamts5/fetub/tfa,c207y
102,GOBP_RETINA_MORPHOGENESIS_IN_CAMERA_TYPE_EYE,GOBP_RETINA_MORPHOGENESIS_IN_CAMERA_TYPE_EYE,49,0.531388836,1.865162875,0.00030663,0.035959343,0.033714635,2995,"tags=40%, list=18%, signal=33%",bbs4/rom1a/foxn4/thy1/impg2b/atp8a2/sox9a/dio3a/rpgrip1/rorb/ntrk2a/man2a1/dld/crb2a/hipk2/impg2a/prox1a/tfap2a/vsx1/slc1a1,c207y
103,HP_ABNORMAL_ELECTRORETINOGRAM,HP_ABNORMAL_ELECTRORETINOGRAM,158,0.378083208,1.62708222,0.000312397,0.036165939,0.033908334,2811,"tags=28%, list=17%, signal=24%",bbs4/rom1a/spata7/rp1l1a/grk1a/whrna/cnga3a/ush2a/otx5/bbs5/pde6a/rd3/sdccag8/tulp1b/crx/hgsnat/impg2b/ift140/tub/pde6gb/ahr1b/prph2a/mkks/cerkl/dhx38/lrit3a/cacna1fb/tulp1a/rpgrip1/fam161a/pde6d/bbs12/lca5/trpm1a/pnpla6/bbs9/cnga1b/rp2/atf6/saga/impg2a/trim32/opn1lw1/vsx1/pomgnt1,c207y
104,GOBP_MULTICELLULAR_ORGANISMAL_MOVEMENT,GOBP_MULTICELLULAR_ORGANISMAL_MOVEMENT,46,-0.578780853,-1.935935664,0.000318419,0.036396535,0.034124536,1632,"tags=41%, list=10%, signal=37%",myh7/tcap/dub/myhb/vps54/kcnj2a/actn3b/tnnc1a/tnni1b/chrna1/atp2a1/scn4ab/stac3/chrnb1/casq1b/myhz1.3/actn3a/myhz1.2/myhz1.1,c207y
105,HP_FOCAL_EMOTIONAL_SEIZURE,HP_FOCAL_EMOTIONAL_SEIZURE,39,0.56772147,1.890139615,0.00034307,0.038245958,0.035858512,2009,"tags=23%, list=12%, signal=20%",deaf1/dync1h1/grin2bb/syngap1b/rab11a/cica/camk2a/dld/setd1ba,c207y
106,GOBP_PEPTIDYL_TYROSINE_DEPHOSPHORYLATION,GOBP_PEPTIDYL_TYROSINE_DEPHOSPHORYLATION,79,0.468281867,1.821249067,0.000338925,0.038245958,0.035858512,3207,"tags=33%, list=19%, signal=27%",dusp6/si:ch211-121a2.2/ptpn20/dusp3a/ubash3ba/pald1b/zgc:153044/dusp12/ptprt/dusp2/cdc14ab/cdc25b/ssh2a/ptpn12/dusp16/ptpra/acp1/dusp11/mtmr1b/ptpro/ptena/ptprua/ptp4a1/ptpn3/ptprsa/ssh1a,c207y
107,HP_POLYDACTYLY,HP_POLYDACTYLY,209,0.348022261,1.555753786,0.000360202,0.039624856,0.037151333,3141,"tags=25%, list=19%, signal=20%",deaf1/bbs4/zswim6/rbm10/si:ch73-280o22.2/ebp/bbs5/six3a/sdccag8/flii/nelfa/cenpf/ift140/pik3ca/mkks/syngap1b/LHX3/dyrk1aa/rpgrip1/pde6d/tmem237b/bbs12/comta/sc5d/porcn/tbx3a/letm1/crb2a/pnpla6/bbs9/setbp1/cby1/chd7/megf8/stil/casz1/iqsec2b/pibf1/phf8/trim32/sufu/tfap2a/otx2b/spen/tmem107l/fgfr1a/stag2b/dact1/ptena/fancb/efnb1/cc2d2a,c207y
108,GOCC_ACTIN_CYTOSKELETON,GOCC_ACTIN_CYTOSKELETON,366,-0.344508484,-1.549741625,0.000364215,0.039624856,0.037151333,3182,"tags=23%, list=19%, signal=19%",bin3/ilk/dynll2a/klhl20/flot2a/apbb3/dnaja3a/sh3pxd2b/klhl14/limch1b/neurl1b/pls3/arpc1b/afap1l1a/dusp22b/pof1b/capn2l/tnnt2a/marcksa/kalrnb/myh7/prkcbb/dub/mlpha/flt1/twf2a/fhl3a/myhb/cdh2/flot1b/clic5b/ror1/gas7a/slc9a3r1a/myot/iqgap1/ldb3a/vcla/rac3a/corin/bcar1/fblim1/trpv4/si:ch73-103b11.2/hspb7/znf185/actn3b/myoz2b/bin2b/synpo2lb/tnnc1a/iqgap2/msrb1a/palld/cfl1/rhoua/catip/tmod4/tnni1b/myo3a/anxa1a/neb/myzap/gdpd2/baiap2l1b/aldoab/ush1ga/ipp/acta2/mylpfa/myl1/myl7/pdlim7/ezra/foxa3/myoz1a/myhz1.3/smtnl1/rflnb/fhod1/actn3a/myhz1.2/tpma/myoz1b/myhz1.1,c207y
109,GOCC_LARGE_RIBOSOMAL_SUBUNIT,GOCC_LARGE_RIBOSOMAL_SUBUNIT,98,0.444924747,1.779116259,0.00037998,0.040367269,0.037847403,5731,"tags=56%, list=34%, signal=37%",rpl12/rpl4/rpl18a/rpl21/rpl10a/rpl6/rpl9/rpl14/rpl13a/rpl28/rpl13/rpl31/rpl17/rpl36a/rpl35/rpl23a/mrpl47/mrpl24/rpl30/uba52/rpl18/rpl24/rpl26/mpv17l2/mrpl19/rpl10/mrpl52/rpl5a/rpl27/mrpl21/mrpl57/rplp2l/mrpl48/mrpl4/mrpl17/rpl22/rpl7/zcchc17/mrpl39/rpl11/mrpl58/rpl8/rpl23/rpl19/zgc:171480/rpl7a/rpl38/mrpl30/rpl34/mrpl27/mrpl34/rpl29/mrpl42/rpl15/mrpl20,c207y
110,GOBP_MUSCLE_CONTRACTION,GOBP_MUSCLE_CONTRACTION,223,-0.392313858,-1.663859228,0.00037698,0.040367269,0.037847403,1638,"tags=21%, list=10%, signal=19%",map2k6/drd2a/trpv4/kcnj2a/cacna1sb/actn3b/sgca/dspa/ptger3/tnnc1a/zdhhc21/smpx/tmod4/tnni1b/htr1d/p2rx3b/p2rx2/chrna1/myom2a/mybpc3/atp2a1/calcrlb/scn4ab/aldoab/stac3/atp1a1a.4/chrna3/atp1a2a/acta2/dsc2l/tbx20/myof/mylpfa/mybphb/chrnb4/myl1/trpm4a/htr2b/chrnb1/ptgs2b/casq1b/myhz1.3/actn3a/myhz1.2/tpma/myhz1.1,c207y
111,GOBP_STRIATED_MUSCLE_CELL_DEVELOPMENT,GOBP_STRIATED_MUSCLE_CELL_DEVELOPMENT,60,-0.545842567,-1.91874181,0.000387328,0.040374202,0.037853903,3074,"tags=40%, list=18%, signal=33%",cflara/obscnb/csrp1a/flncb/tnnt2a/myh7/tcap/pdgfra/myhb/six4a/ldb3a/myoz2b/synpo2lb/tmod4/myom2a/neb/myoz1a/casq1b/myhz1.3/adprhl1/myhz1.2/tpma/myoz1b/myhz1.1,c207y
112,GOBP_RNA_LOCALIZATION,GOBP_RNA_LOCALIZATION,156,0.376259415,1.615004727,0.000388987,0.040374202,0.037853903,4553,"tags=38%, list=27%, signal=28%",snupn/agfg1a/akap8l/nup155/xpo7/ruvbl2/zc3h3/rbm15b/cetn3/slbp/tsc1b/pom121/cpsf6/pabpn1/thoc7/ythdc1/hnrnpua/poldip3/sarnp/fbl/upf1/alkbh5/bicd1a/dhx9/atr/nup214/cct6a/smg5/nup153/srsf3b/rae1/nup54/igf2bp2a/gle1/hnrnpaba/terf1/myo1cb/nop10/cct8/znhit6/ncbp2/cetn2/alyref/ssb/nup205/smg7/ran/atm/dcp2/aaas/nup85/nup210/znhit3/srsf1a/mcm3ap/nup188/kpnb1/smg1/supt6h,c207y
113,GOCC_CATALYTIC_STEP_2_SPLICEOSOME,GOCC_CATALYTIC_STEP_2_SPLICEOSOME,83,0.450982251,1.773667019,0.000422756,0.04338058,0.040672613,6447,"tags=58%, list=38%, signal=36%",cactin/magoh/hnrnpr/dhx38/snrpb/sf3a1/snrpd1/hnrnpm/snrpb2/hnrnpua/snrpf/rbm8a/snrpg/syf2/srrm1/crnkl1/srrm2/alyref/snrpd2/snrpd3l/sf3b6/cdc5l/frg1/ppil3/pnn/srsf1a/snrnp200/syncrip/snrpa1/cwc15/lsm7/raly/pabpc1b/plrg1/aqr/ess2/snrpe/sf3a2/ppil1/hnrnpa1b/eif4a3/snw1/zcchc8/bud31/ppie/bcas2/sf3b2/snrnp40,c207y
114,HP_HYPOGONADISM,HP_HYPOGONADISM,325,0.313822352,1.471418039,0.000428274,0.043453015,0.040740526,2897,"tags=24%, list=17%, signal=20%",dusp6/bbs4/camkmt/rom1a/mkrn1/abcd1/spata7/rp1l1a/six6a/lss/mecp2/ush2a/otx5/ctdp1/bbs5/zbtb20/brcc3/pde6a/xpa/las1l/wdr11/sdccag8/pde4d/tulp1b/crx/snap29/brca2/hgsnat/myhc4/impg2b/ift140/sos1/tub/pik3ca/pdgfbb/tac3a/pde6gb/myha/ahr1b/sox9a/prph2a/igf1/mkks/slc3a1/cerkl/dhx38/LHX3/snrpb/tulp1a/tert/fam161a/ercc6/pcsk1/bbs12/sim1a/pex6/pnpla6/sos2/bbs9/cnga1b/rp2/chd7/mre11a/casz1/mdm2/saga/inpp5ka/impg2a/hbbe2/mrps7/trim32/sufu/eif4h/smchd1/pomgnt1/ier3ip1/otx2b/spen/smad4a,c207y
115,GOBP_DETECTION_OF_LIGHT_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION,GOBP_DETECTION_OF_LIGHT_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION,15,0.731339819,1.888034077,0.000455252,0.045387678,0.04255442,1431,"tags=40%, list=8%, signal=37%",rom1a/tulp1b/atp8a2/prph2a/cacna1fb/tulp1a,c207y
116,HP_COLOR_VISION_DEFECT,HP_COLOR_VISION_DEFECT,86,0.45269455,1.78826282,0.000458271,0.045387678,0.04255442,3015,"tags=33%, list=18%, signal=27%",dusp6/spata7/grk1a/cnga3a/otx5/wdr11/tulp1b/crx/impg2b/lrrk2/prph2a/lrit3a/cacna1fb/tulp1a/rpgrip1/nbas/lca5/trpm1a/chd7/atf6/saga/opa3/impg2a/mfn2/opn1lw1/unc119b/fgfr1a/unc119a,c207y
117,GOBP_MRNA_PROCESSING,GOBP_MRNA_PROCESSING,392,0.300638138,1.443960964,0.000467448,0.045387678,0.04255442,5060,"tags=33%, list=30%, signal=24%",cdk13/jmjd6/snu13a/rbm10/zgc:103482/usp49/cpsf4/akap8l/cactin/srsf5b/magoh/mettl14/raver2/hnrnpr/srpk3/snrnp48/tbrg4/prkrip1/rsrc1/zc3h3/rbm15b/dhx38/gcfc2/slbp/fam50a/cirbpb/nova2/dyrk1aa/snrpb/sf3a1/rbm26/snrpd1/snrnp25/snrnp27/cpsf6/pabpn1/prpf38a/hnrnpm/thoc7/ythdc1/snrpb2/hnrnpua/snrpf/zgc:103692/ccnt1/mbnl3/celf5a/cwc25/celf2/rbm8a/snrpg/syf2/rbm27/alkbh5/zmat2/dhx9/leo1/snrpc/srrm1/lsm4/c1qbp/srsf3b/gpkow/cwf19l2/srek1ip1/papolg/rbm17/crnkl1/rbfox2/gemin6/srrm2/cnot6l/ppp4r2b/rbm42/rbm28/ncbp2/gemin7/alyref/snrpd2/lsm6/hnrnpa0a/strap/snrpd3l/sfpq/sf3b6/cdc5l/brdt/nelfe/pcbp4/pde12/frg1/ddx46/pcf11/tent2/ppil3/pnn/lsm1/zranb2/aff2/sf3b4/htatsf1/luc7l3/srsf9/srsf1a/nsrp1/lsm11/snrnp200/srsf2a/zc3h13/supt6h/rbm4.2/syncrip/adarb1b/clp1/snrpa1/ppih/cwc15/rngtt/acin1b/luc7l/ttf2/casc3/celf1/lsm7/aurkaip1/raly/snrpa/smn1/mfap1/pabpc1b/scaf4a,c207y
118,GOCC_CENTROSOME,GOCC_CENTROSOME,483,0.28446657,1.395981345,0.000467055,0.045387678,0.04255442,3660,"tags=25%, list=22%, signal=21%",spice1/bbs4/dcaf12/ptpn20/clip1a/ypel5/dync1h1/rapgef6/mecp2/ctdp1/zfyve26/pdzd2/cdc27/bbs5/kif25/ruvbl2/lrrcc1/bicdl1/cfap58/sdccag8/flii/ppp2r5a/snap29/brca2/cdk5rap2/efhc1/cenpf/dysf/selenow2a/ift140/cep97/lrrc7/nek6/usp20/ctsc/cetn3/atf4a/mad1l1/mkks/kif20bb/rab11a/smad7/cep44/cdc14ab/poc1a/cenpj/ppp1r35/fam161a/cdc25b/ccnjl/ddx3xb/arl2/plk3/cep135/plk1/ccdc15/cetn4/cep57/hnrnpua/dync1i2b/hsp70l/rps7/rab11fip3/ccnb1/bbs9/ercc6l2/numa1/rab8a/tti2/ndrg1a/slc1a4/stil/ppp2r3c/ccdc88aa/spout1/ecpas/hook1/bicd1a/mark4a/pibf1/dhx9/fsd1/leo1/cep162/tek/unc119b/ccdc88c/dctn3/cep350/ccdc92/tchp/smad4a/pcna/cdk1/ttc26/unc119a/dyrk3/gle1/ddx3xa/nlrc3/atp6v1d/dctn2/brsk2b/rpgrb/rnf19a/ppp4r2b/wrn/chd3/camk2n2/haus7/cd2ap/cct8/dlst/ndc80/hmmr/ift46/ccnb3/cetn2/kif3b/naa10/cep112/dctn1b/ppp1r12a,c207y
119,HP_MOOD_SWINGS,HP_MOOD_SWINGS,10,0.810028719,1.874625577,0.000476509,0.045541327,0.042698478,498,"tags=20%, list=3%, signal=19%",deaf1/zfyve26,c207y
120,HP_PROXIMAL_MUSCLE_WEAKNESS,HP_PROXIMAL_MUSCLE_WEAKNESS,172,-0.40504032,-1.678786113,0.000479117,0.045541327,0.042698478,2735,"tags=24%, list=16%, signal=21%",top3a/lmna/myh7/slc18a3a/sdhaf1/tcap/large1/gmppb/myhb/slc5a7a/col6a3/myot/ldb3a/sord/colq/mtmr2/sgcb/trpv4/bves/orai1a/cacna1sb/sgca/alg14/gipc1/jph1b/morc2/twnk/slc25a21/pygma/LOC101882355/chrna1/neb/scn4ab/rbck1/chrnb1/sgcg/casq1b/myhz1.3/chata/slc25a4/myhz1.2/myhz1.1,c207y
121,GOBP_CILIUM_ORGANIZATION,GOBP_CILIUM_ORGANIZATION,265,0.322636043,1.484699482,0.000519497,0.048865172,0.045814836,4023,"tags=32%, list=24%, signal=25%",e2f4/bbs4/dnah9l/rp1l1a/bbs5/ttc36/parvaa/rsph4a/foxj1a/wdr11/cfap58/sdccag8/snap29/tbc1d1/ift140/cep97/tub/tbc1d13/rfx3/celsr2/hydin/mkks/nme5/dnal1/ttc39c/tbc1d24/cdc14ab/poc1a/rpgrip1/cenpj/ppp1r35/fam161a/tmem237b/bbs12/unc119.1/lca5/cep135/dnah2/eno4/ttc17/neurl1aa/tekt4/onecut2/ccdc40/cfap20/bbs9/rp2/cby1/tbc1d22b/rab8a/htt/arl13a/ccdc88aa/cfap53/mark4a/pibf1/wdr90/tmem17/cep162/tbc1d9b/cep350/tchp/fuz/tmem107l/ttc26/cc2d2a/atp6v1d/drc1/rpgrb/arf4a/tbc1d22a/ttbk2a/rilp/ift46/kif3b/dctn1b/klc3/intu/dnm2a/b9d2/pcnt/traf3ip1/gas8/onecut1/sgsm3,c207y
122,GOBP_SARCOMERE_ORGANIZATION,GOBP_SARCOMERE_ORGANIZATION,44,-0.584398738,-1.92974216,0.00052767,0.049122261,0.046055877,3064,"tags=43%, list=18%, signal=35%",obscnb/csrp1a/flncb/tnnt2a/myh7/tcap/myhb/six4a/ldb3a/myoz2b/synpo2lb/myom2a/myoz1a/casq1b/myhz1.3/myhz1.2/tpma/myoz1b/myhz1.1,c207y
123,GOCC_CENTRIOLE,GOCC_CENTRIOLE,102,0.427479177,1.718446689,0.000546323,0.05033974,0.047197357,4174,"tags=39%, list=25%, signal=30%",spice1/bbs4/hsp70.2/neurl4/lrrcc1/sdccag8/ift140/cep97/cetn3/cep44/poc1a/cenpj/ppp1r35/tsga10/cep135/plk1/cetn4/hsp70l/cfap20/rp2/cby1/rab8a/htt/stil/ccdc88aa/wdr90/cep162/cep350/ccdc92/gle1/ccdc146/ttbk2a/stard9/cetn2/dctn1b/ran/pcnt/cep55l/sclt1/herc2,c207y
124,GOCC_CILIUM,GOCC_CILIUM,416,0.291712674,1.412322444,0.000552835,0.05042529,0.047277567,2666,"tags=21%, list=16%, signal=18%",cav1/bbs4/rom1a/pmfbp1/dnah9l/dnali1/spata7/rp1l1a/cltb/grk1a/mchr1b/whrna/efcab2/ush2a/cdk20/ak8/gstm.2/bbs5/pde6a/rsph4a/rd3/wdr11/cfap58/sdccag8/tulp1b/snap29/efhc1/cenpf/si:dkey-220f10.4/ift140/spata6l/tub/atp8a2/shank3b/pde6gb/si:dkey-166k12.1/psmb4/gpr88/hydin/prph2a/cetn3/mkks/ankmy2a/nme5/cerkl/dnal1/cacna1fb/cdc14ab/pdcl/poc1a/tulp1a/rpgrip1/cenpj/tsga10/fam161a/pde6d/tmem237b/arl2/bbs12/unc119.1/glis2b/lca5/dnah2/eno4/cetn4/dnah12/tekt4/pex6/ccdc40/gna11b/cfap20/bbs9/cnga1b/tnpo1/rp2/cby1/rab8a/arl13a/pacrg/efcab1/ccdc88aa/saga/cfap53/mark4a/vps13a/tmem17/cep162/sufu/opn1lw1,c207y
125,GOMF_PROTEIN_TYROSINE_SERINE_THREONINE_PHOSPHATASE_ACTIVITY,GOMF_PROTEIN_TYROSINE_SERINE_THREONINE_PHOSPHATASE_ACTIVITY,33,0.587910374,1.879121352,0.000571389,0.051098826,0.047909058,3207,"tags=39%, list=19%, signal=32%",dusp6/si:ch211-121a2.2/dusp3a/zgc:153044/dusp12/dusp2/cdc14ab/ssh2a/dusp16/dusp11/ptena/ptp4a1/ssh1a,c207y
126,GOBP_ESTABLISHMENT_OF_RNA_LOCALIZATION,GOBP_ESTABLISHMENT_OF_RNA_LOCALIZATION,122,0.395991292,1.639514368,0.000576805,0.051098826,0.047909058,4669,"tags=40%, list=28%, signal=29%",snupn/agfg1a/akap8l/nup155/xpo7/zc3h3/rbm15b/cetn3/slbp/tsc1b/pom121/cpsf6/pabpn1/thoc7/ythdc1/poldip3/sarnp/upf1/alkbh5/dhx9/atr/nup214/smg5/nup153/srsf3b/rae1/nup54/igf2bp2a/gle1/terf1/myo1cb/ncbp2/cetn2/alyref/ssb/nup205/smg7/ran/atm/aaas/nup85/nup210/srsf1a/mcm3ap/nup188/kpnb1/smg1/supt6h/nup133,c207y
127,GOBP_NUCLEAR_CHROMOSOME_SEGREGATION,GOBP_NUCLEAR_CHROMOSOME_SEGREGATION,217,0.342685004,1.536026925,0.000577196,0.051098826,0.047909058,4136,"tags=30%, list=24%, signal=23%",spice1/kmt5ab/hfm1/dync1h1/anapc5/ago4/akap8l/anapc7/phf13/cdc27/kif25/becn1/cdk5rap2/cenpf/trappc12/nek6/mad1l1/cenpe/ctcf/cenps/rab11a/mau2/smc4/pinx1/plk1/nuf2/hnrnpua/rmi1/ccnb1/bub1/ncapd3/prc1b/spdl1/numa1/cdca8/kifc1/chmp4c/mre11a/ect2/trip13/spc25/pibf1/nusap1/xrcc3/stag2b/spc24/dctn2/nipblb/terf1/znf207a/ercc4/ndc80/naa10/slx4/ccne2/sfpq/cdca5/kif18a/ran/atm/ino80/atrx/cep55l/ncapg/smc1al/anapc1,c207y
128,HP_BONE_SPICULE_PIGMENTATION_OF_THE_RETINA,HP_BONE_SPICULE_PIGMENTATION_OF_THE_RETINA,35,0.594410821,1.928956137,0.000616807,0.052544985,0.049264943,2811,"tags=42%, list=17%, signal=35%",spata7/rp1l1a/ush2a/otx5/pde6a/tulp1b/crx/impg2b/tulp1a/fam161a/lca5/bbs9/cnga1b/impg2a/pomgnt1,c207y
